# run output-space.csv output-time-read.csv output-time-write.csv
280 6716.000000 0.419200 0.133900 
281 6733.600000 0.426000 0.137700 
282 6753.600000 0.428600 0.133400 
283 6775.200000 0.432500 0.129600 
284 6790.400000 0.430500 0.127400 
285 6816.000000 0.470400 0.133300 
286 6842.400000 0.435600 0.126500 
287 6868.000000 0.435400 0.144100 
288 6901.600000 0.438600 0.130200 
289 6921.600000 0.438200 0.135100 
290 6949.600000 0.431400 0.131200 
291 6979.200000 0.437100 0.123700 
292 6996.800000 0.429600 0.130900 
293 7032.800000 0.431300 0.131100 
294 7059.200000 0.444200 0.133000 
295 7082.400000 0.446000 0.144300 
296 7102.400000 0.456300 0.138200 
297 7119.200000 0.456400 0.137100 
298 7132.800000 0.460500 0.133300 
299 7162.400000 0.456800 0.134500 
300 7196.000000 0.462100 0.139700 
301 7221.600000 0.461000 0.136900 
302 7233.600000 0.468400 0.135800 
303 7247.200000 0.457700 0.137700 
304 7277.600000 0.459200 0.122700 
305 7297.600000 0.456100 0.114000 
306 7315.200000 0.458800 0.139000 
307 7338.400000 0.452300 0.126200 
308 7361.600000 0.464400 0.129900 
309 7384.800000 0.488500 0.144800 
310 7424.800000 0.461600 0.131700 
311 7439.200000 0.472400 0.139000 
312 7456.000000 0.468400 0.161600 
313 7489.600000 0.462100 0.132900 
314 7515.200000 0.473300 0.149100 
315 7540.800000 0.460800 0.140700 
316 7581.600000 0.468700 0.129400 
317 7606.400000 0.461600 0.127100 
318 7632.000000 0.478400 0.139400 
319 7668.000000 0.477700 0.131000 
320 7683.200000 0.489100 0.146300 
321 7699.200000 0.491700 0.161000 
322 7716.000000 0.475600 0.142600 
323 7727.200000 0.487000 0.134100 
324 7744.000000 0.500100 0.146000 
325 7764.000000 0.481200 0.127000 
326 7779.200000 0.489300 0.143400 
327 7796.800000 0.488700 0.132100 
328 7830.400000 0.502600 0.128600 
329 7860.000000 0.493500 0.135000 
330 7896.800000 0.484800 0.134800 
331 7916.000000 0.508400 0.145500 
332 7935.200000 0.491300 0.132600 
333 7952.000000 0.501700 0.123600 
334 7976.800000 0.492700 0.131700 
335 7999.200000 0.502300 0.128700 
336 8021.600000 0.502500 0.138600 
337 8056.800000 0.505000 0.132300 
338 8074.400000 0.508900 0.148000 
339 8089.600000 0.504000 0.138500 
340 8109.600000 0.513000 0.130500 
341 8139.200000 0.519600 0.136100 
342 8164.000000 0.518300 0.133600 
343 8183.200000 0.517000 0.136500 
344 8208.000000 0.556700 0.159000 
345 8224.000000 0.525800 0.135500 
346 8255.200000 0.517300 0.139800 
347 8276.800000 0.519300 0.132300 
348 8304.000000 0.538400 0.142400 
349 8320.800000 0.534100 0.145300 
350 8364.000000 0.548000 0.153300 
351 8386.400000 0.550600 0.141500 
352 8404.800000 0.536200 0.132400 
353 8428.800000 0.538600 0.137900 
354 8459.200000 0.535300 0.143600 
355 8484.800000 0.536500 0.131400 
356 8498.400000 0.532800 0.138400 
357 8528.800000 0.553300 0.125400 
358 8544.000000 0.542500 0.137000 
359 8563.200000 0.555600 0.136000 
360 8590.400000 0.555000 0.160300 
361 8619.200000 0.558400 0.128500 
362 8673.600000 0.541000 0.147600 
363 8700.800000 0.554700 0.179100 
364 8716.800000 0.557500 0.141600 
365 8729.600000 0.600900 0.132700 
366 8761.600000 0.541200 0.116900 
367 8792.800000 0.535100 0.128000 
368 8810.400000 0.541900 0.148400 
369 8837.600000 0.562800 0.134400 
370 8856.800000 0.571500 0.140700 
371 8872.800000 0.568100 0.132100 
372 8884.000000 0.565000 0.136600 
373 8912.000000 0.560400 0.133800 
374 8921.600000 0.581400 0.126200 
375 8943.200000 0.585000 0.151900 
376 8970.400000 0.574700 0.136700 
377 8998.400000 0.603600 0.131000 
378 9026.400000 0.578000 0.131600 
379 9057.600000 0.573500 0.122300 
380 9084.000000 0.573200 0.148800 
381 9098.400000 0.576700 0.136900 
382 9123.200000 0.584500 0.139000 
383 9137.600000 0.579000 0.119900 
384 9174.400000 0.587400 0.143300 
385 9191.200000 0.583500 0.131500 
386 9207.200000 0.591800 0.134700 
387 9232.800000 0.582600 0.131600 
388 9254.400000 0.602900 0.133700 
389 9268.000000 0.580700 0.130500 
390 9291.200000 0.627200 0.134400 
391 9307.200000 0.599000 0.130400 
392 9334.400000 0.573100 0.131700 
393 9348.000000 0.584000 0.132000 
394 9384.000000 0.582400 0.140400 
395 9399.200000 0.587300 0.133800 
396 9432.000000 0.596700 0.155800 
397 9463.200000 0.588800 0.141500 
398 9488.000000 0.578400 0.127800 
399 9510.400000 0.600700 0.121200 
400 9537.600000 0.603900 0.135600 
401 9548.000000 0.622800 0.124300 
402 9579.200000 0.614800 0.140800 
403 9625.600000 0.615500 0.139200 
404 9648.000000 0.606000 0.156300 
405 9671.200000 0.604000 0.141700 
406 9688.800000 0.617300 0.140100 
407 9719.200000 0.627700 0.142500 
408 9732.800000 0.628200 0.129100 
409 9742.400000 0.624800 0.130300 
410 9768.800000 0.620400 0.134700 
411 9793.600000 0.624100 0.135700 
412 9808.000000 0.610600 0.130900 
413 9844.000000 0.608200 0.139300 
414 9865.600000 0.603100 0.129700 
415 9888.000000 0.615800 0.135300 
416 9908.000000 0.621800 0.137800 
417 9948.800000 0.616800 0.134000 
418 9968.800000 0.611200 0.132000 
419 9988.800000 0.608300 0.135100 
420 10031.200000 0.616200 0.127900 
421 10043.200000 0.620500 0.126600 
422 10067.200000 0.620200 0.130500 
423 10088.000000 0.622600 0.142600 
424 10113.600000 0.646200 0.147400 
425 10132.000000 0.654500 0.156700 
426 10168.800000 0.679400 0.143800 
427 10184.000000 0.630000 0.137000 
428 10201.600000 0.638800 0.144400 
429 10236.000000 0.649800 0.134700 
430 10252.800000 0.640900 0.134900 
431 10268.000000 0.643500 0.134900 
432 10290.400000 0.634000 0.141100 
433 10308.000000 0.644500 0.128000 
434 10336.000000 0.642300 0.122000 
435 10362.400000 0.647000 0.128500 
436 10381.600000 0.661400 0.124700 
437 10399.200000 0.658100 0.135100 
438 10428.800000 0.646100 0.130800 
439 10450.400000 0.659700 0.144000 
440 10468.000000 0.689100 0.141500 
441 10503.200000 0.702200 0.139500 
442 10524.000000 0.656700 0.131100 
443 10551.200000 0.651000 0.133000 
444 10577.600000 0.648700 0.136600 
445 10596.000000 0.653700 0.122500 
446 10616.000000 0.660400 0.134400 
447 10650.400000 0.674500 0.140900 
448 10676.000000 0.660500 0.143700 
449 10700.000000 0.676400 0.133000 
450 10740.800000 0.664900 0.137700 
451 10767.200000 0.664500 0.133600 
452 10791.200000 0.666400 0.141400 
453 10811.200000 0.687600 0.135800 
454 10826.400000 0.665100 0.128500 
455 10847.200000 0.676200 0.132000 
456 10872.800000 0.678700 0.128000 
457 10900.000000 0.703000 0.132600 
458 10923.200000 0.678300 0.126600 
459 10957.600000 0.682000 0.132400 
460 10974.400000 0.682500 0.139600 
461 10989.600000 0.682900 0.133900 
462 11028.800000 0.685700 0.138800 
463 11049.600000 0.699900 0.145700 
464 11080.000000 0.694500 0.145200 
465 11098.400000 0.704100 0.126800 
466 11116.000000 0.719000 0.132600 
467 11156.000000 0.704000 0.135400 
468 11175.200000 0.693200 0.128000 
469 11192.000000 0.718000 0.156500 
470 11208.800000 0.706100 0.138200 
471 11230.400000 0.713600 0.140200 
472 11248.800000 0.697300 0.132900 
473 11267.200000 0.707800 0.119500 
474 11295.200000 0.698500 0.137400 
475 11328.800000 0.704900 0.130100 
476 11346.400000 0.711000 0.138900 
477 11360.800000 0.695800 0.124200 
478 11394.400000 0.716700 0.133200 
479 11410.400000 0.711600 0.136200 
480 11428.000000 0.711800 0.133200 
481 11458.400000 0.709000 0.142000 
482 11479.200000 0.717200 0.136300 
483 11496.800000 0.714400 0.139500 
484 11520.000000 0.703500 0.134200 
485 11539.200000 0.708000 0.146000 
486 11560.000000 0.715400 0.128500 
487 11598.400000 0.730700 0.147200 
488 11612.000000 0.722500 0.133500 
489 11670.400000 0.727100 0.135700 
490 11684.800000 0.728400 0.127000 
491 11704.800000 0.723400 0.130900 
492 11736.000000 0.731500 0.144600 
493 11757.600000 0.723200 0.128800 
494 11769.600000 0.746500 0.138900 
495 11794.400000 0.738600 0.151800 
496 11824.800000 0.731300 0.121200 
497 11848.800000 0.738700 0.137200 
498 11869.600000 0.781100 0.141600 
499 11885.600000 0.736000 0.132900 
500 11913.600000 0.737500 0.133200 
501 11940.800000 0.726300 0.139500 
502 11953.600000 0.745500 0.133000 
503 11971.200000 0.728600 0.134300 
504 12002.400000 0.874900 0.209900 
505 12024.000000 0.725100 0.146200 
506 12049.600000 0.733600 0.132200 
507 12088.800000 0.765900 0.141200 
508 12113.600000 0.803000 0.147500 
509 12148.800000 0.762500 0.177900 
510 12171.200000 0.751900 0.132700 
511 12196.000000 0.768700 0.130700 
512 12207.200000 0.766100 0.132100 
513 12240.000000 0.771900 0.141500 
514 12261.600000 0.763200 0.137100 
515 12279.200000 0.741200 0.130000 
516 12302.400000 0.763800 0.141300 
517 12316.800000 0.752700 0.131600 
518 12349.600000 0.753300 0.130600 
519 12369.600000 0.750600 0.137800 
520 12391.200000 0.744700 0.133000 
521 12419.200000 0.758400 0.132600 
522 12445.600000 0.775000 0.142900 
523 12464.800000 0.769200 0.138500 
524 12480.800000 0.765300 0.125300 
525 12511.200000 0.784000 0.134800 
526 12534.400000 0.793900 0.138600 
527 12555.200000 0.773700 0.143100 
528 12577.600000 0.767700 0.121600 
529 12597.600000 0.784300 0.129600 
530 12616.000000 0.795200 0.141900 
531 12645.600000 0.812200 0.138700 
532 12666.400000 0.792200 0.127600 
533 12700.800000 0.829900 0.141000 
534 12732.800000 0.803800 0.128100 
535 12768.800000 0.821300 0.135900 
536 12784.800000 0.816100 0.129400 
537 12800.000000 0.799100 0.140700 
538 12820.000000 0.809000 0.137500 
539 12834.400000 0.811800 0.128900 
540 12865.600000 0.824600 0.139700 
541 12884.800000 0.812700 0.129000 
542 12917.600000 0.796400 0.135700 
543 12941.600000 0.802400 0.139100 
544 12967.200000 0.804400 0.143300 
545 12997.600000 0.803000 0.143100 
546 13015.200000 0.811500 0.135200 
547 13055.200000 0.823600 0.148700 
548 13070.400000 0.806500 0.129500 
549 13091.200000 0.809300 0.133500 
550 13108.000000 0.814600 0.131200 
551 13132.000000 0.812400 0.140100 
552 13158.400000 0.816700 0.140800 
553 13203.200000 0.825100 0.126600 
554 13220.000000 0.825800 0.141900 
555 13239.200000 0.831000 0.125200 
556 13260.800000 0.851900 0.133800 
557 13286.400000 0.828800 0.154800 
558 13305.600000 0.831000 0.131100 
559 13323.200000 0.832900 0.128900 
560 13340.000000 0.830300 0.134600 
561 13360.800000 0.829400 0.130500 
562 13380.800000 0.844800 0.132500 
563 13416.800000 0.846500 0.144700 
564 13436.000000 0.884400 0.159400 
565 13462.400000 0.852600 0.157300 
566 13485.600000 0.851600 0.127400 
567 13504.800000 0.833900 0.141200 
568 13535.200000 0.828300 0.131900 
569 13558.400000 0.872500 0.134900 
570 13576.800000 0.876800 0.130000 
571 13600.800000 0.835200 0.146500 
572 13613.600000 0.840700 0.130500 
573 13636.800000 0.857700 0.137000 
574 13679.200000 0.863000 0.135100 
575 13704.800000 0.849200 0.139000 
576 13714.400000 0.855700 0.136900 
577 13766.400000 0.861600 0.150900 
578 13792.800000 0.854400 0.138600 
579 13813.600000 0.844200 0.138900 
580 13835.200000 0.859700 0.131800 
581 13852.000000 0.856900 0.133400 
582 13864.800000 0.841300 0.137100 
583 13898.400000 0.839100 0.136100 
584 13924.000000 0.859400 0.125700 
585 13944.800000 0.848300 0.134100 
586 13977.600000 0.867800 0.131200 
587 13989.600000 0.863600 0.138700 
588 14018.400000 0.912800 0.134800 
589 14035.200000 0.892100 0.134800 
590 14052.800000 0.872600 0.145500 
591 14085.600000 0.905300 0.135900 
592 14108.800000 0.882600 0.141700 
593 14135.200000 0.856400 0.136300 
594 14152.000000 0.856900 0.135000 
595 14180.000000 0.883900 0.151200 
596 14206.400000 0.900300 0.140200 
597 14244.800000 0.874400 0.156800 
598 14273.600000 0.877000 0.130500 
599 14293.600000 0.892400 0.134100 
600 14322.400000 0.898800 0.145400 
601 14342.400000 0.896500 0.133900 
602 14363.200000 0.911100 0.135300 
603 14391.200000 0.895200 0.141100 
604 14414.400000 0.902900 0.130400 
605 14434.400000 0.897600 0.134100 
606 14466.400000 0.909800 0.148700 
607 14492.000000 0.886300 0.131200 
608 14510.400000 0.902000 0.127000 
609 14528.800000 0.893500 0.131000 
610 14553.600000 0.902300 0.129500 
611 14567.200000 0.888200 0.128600 
612 14588.000000 0.885000 0.143100 
613 14606.400000 0.888700 0.143100 
614 14645.600000 0.893700 0.138700 
615 14667.200000 0.903700 0.130400 
616 14683.200000 0.928300 0.129500 
617 14699.200000 0.900800 0.143300 
618 14717.600000 0.910300 0.140900 
619 14748.800000 0.930300 0.133200 
620 14794.400000 0.934600 0.147700 
621 14807.200000 0.935600 0.128000 
622 14832.000000 0.933700 0.133200 
623 14867.200000 0.941200 0.142000 
624 14881.600000 0.920800 0.127800 
625 14913.600000 0.928500 0.134600 
626 14941.600000 1.009800 0.134800 
627 14983.200000 0.940500 0.140800 
628 15009.600000 0.919000 0.127400 
629 15025.600000 0.938600 0.146400 
630 15045.600000 0.935000 0.138700 
631 15065.600000 0.946600 0.135300 
632 15084.800000 0.933400 0.138500 
633 15102.400000 0.931300 0.140300 
634 15146.400000 0.930700 0.147600 
635 15167.200000 0.948700 0.139600 
636 15183.200000 0.938000 0.138000 
637 15208.000000 0.935000 0.133400 
638 15236.000000 0.940000 0.142900 
639 15258.400000 0.955600 0.132000 
640 15296.800000 0.963700 0.142200 
641 15308.800000 0.969100 0.129300 
642 15332.000000 0.968700 0.146700 
643 15357.600000 0.948000 0.121800 
644 15389.600000 1.010000 0.143800 
645 15411.200000 1.018900 0.125600 
646 15438.400000 0.970400 0.131400 
647 15452.000000 0.979200 0.141800 
648 15479.200000 0.981800 0.150700 
649 15492.000000 0.982100 0.140900 
650 15520.800000 0.983400 0.139900 
651 15550.400000 0.965300 0.133400 
652 15588.000000 0.978300 0.122000 
653 15602.400000 0.985300 0.138400 
654 15624.000000 0.989500 0.137400 
655 15652.800000 0.982200 0.138400 
656 15668.800000 0.984700 0.144000 
657 15686.400000 0.979500 0.138900 
658 15707.200000 0.963500 0.128300 
659 15725.600000 0.992200 0.137300 
660 15742.400000 0.991900 0.133600 
661 15768.800000 0.977200 0.138400 
662 15799.200000 0.986400 0.137600 
663 15816.000000 0.985600 0.132500 
664 15848.000000 1.017600 0.124500 
665 15884.000000 1.002200 0.142600 
666 15905.600000 1.024100 0.144400 
667 15934.400000 0.994400 0.138000 
668 15963.200000 0.999300 0.146600 
669 15995.200000 1.004900 0.132800 
670 16010.400000 1.006700 0.147200 
671 16036.800000 0.981800 0.132400 
672 16065.600000 1.010600 0.127000 
673 16085.600000 1.010900 0.145500 
674 16108.800000 0.999800 0.141800 
675 16140.800000 1.002900 0.142100 
676 16164.800000 1.006200 0.128900 
677 16180.800000 1.022900 0.137100 
678 16205.600000 1.008800 0.136700 
679 16228.000000 1.068700 0.165100 
680 16269.600000 1.014900 0.132000 
681 16297.600000 1.026200 0.132900 
682 16314.400000 1.048200 0.156500 
683 16339.200000 1.033900 0.149600 
684 16356.800000 1.047300 0.135800 
685 16390.400000 1.030200 0.136100 
686 16423.200000 1.018100 0.142700 
687 16440.800000 1.020800 0.125900 
688 16451.200000 1.017300 0.132300 
689 16468.000000 1.033000 0.131100 
690 16488.000000 1.039600 0.141800 
691 16513.600000 1.050200 0.138800 
692 16529.600000 1.034500 0.129000 
693 16559.200000 1.032100 0.138400 
694 16584.000000 1.068300 0.138300 
695 16602.400000 1.029300 0.136200 
696 16629.600000 1.036900 0.142500 
697 16659.200000 1.059500 0.135000 
698 16677.600000 1.033000 0.149300 
699 16691.200000 1.052100 0.131400 
700 16716.800000 1.032200 0.121100 
701 16749.600000 1.042200 0.141500 
702 16770.400000 1.030200 0.132300 
703 16804.000000 1.062700 0.141700 
704 16824.000000 1.052500 0.138500 
705 16849.600000 1.055500 0.143200 
706 16877.600000 1.069700 0.138900 
707 16915.200000 1.069400 0.134600 
708 16944.800000 1.073700 0.156700 
709 16960.000000 1.074200 0.139400 
710 16989.600000 1.069400 0.146300 
711 17014.400000 1.062300 0.139600 
712 17036.000000 1.057700 0.144800 
713 17060.800000 1.063600 0.135300 
714 17072.000000 1.067100 0.145200 
715 17103.200000 1.064400 0.137600 
716 17137.600000 1.069800 0.147000 
717 17163.200000 1.081900 0.142000 
718 17186.400000 1.085000 0.129500 
719 17208.000000 1.079400 0.145300 
720 17237.600000 1.085200 0.143300 
721 17274.400000 1.085400 0.129900 
722 17290.400000 1.078700 0.136800 
723 17317.600000 1.106100 0.151000 
724 17335.200000 1.116000 0.140900 
725 17376.000000 1.133000 0.141800 
726 17395.200000 1.103800 0.148000 
727 17407.200000 1.117100 0.141400 
728 17435.200000 1.131600 0.142700 
729 17463.200000 1.107900 0.134000 
730 17495.200000 1.163000 0.133400 
731 17508.000000 1.108600 0.156400 
732 17526.400000 1.106800 0.137300 
733 17546.400000 1.093200 0.151800 
734 17568.800000 1.128000 0.145400 
735 17595.200000 1.097100 0.137400 
736 17624.000000 1.114000 0.138500 
